GID,위도,경도,생활인구수,지하철역까지거리_m_,격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선_수_,인가대수_대__합계_,배차간격_분__평균_,최소배차_분__평균_,최대배차_분__평균_,총하차인원_lightgbm
다사600488,37.53810625,127.0477975,332,678.18,0,성수동1가,27925,0,5,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10345.689105475607
다사574500,37.54880583,127.0182989,224,229.52,0,금호동3가,11670,9,26,36,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4790.5158374753655
다사576501,37.54971637,127.0205572,411,450.44,0,금호동3가,11670,3,16,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6033.949036729052
다사592508,37.55609783,127.0386313,527,432.86,0,행당동,41616,2,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8016.561574454807
다사585515,37.56237589,127.0306666,244,284.63,0,하왕십리동,29847,0,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12970.755066902837
다사580500,37.54883334,127.0250912,244,753.92,0,금호동3가,11670,6,20,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5671.379745273301
다사590506,37.55428631,127.0363781,998,677.96,0,행당동,41616,4,22,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5769.326473126615
다사619504,37.55260799,127.0692204,371,1466.03,0,송정동,9477,3,7,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12840.069918365123
다사607498,37.54714966,127.0556672,237,281.77,0,성수동2가,23518,0,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12639.634157700186
다사585503,37.55155996,127.0307344,374,647.41,0,응봉동,14593,6,23,37,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5714.61895557164
다사587514,37.56148354,127.0329367,244,229.24,0,행당동,41616,2,4,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12535.116170264348
다사579503,37.55153277,127.0239419,274,454.4,0,금호동2가,9111,2,14,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6962.380442815055
다사618503,37.55170253,127.0680935,268,1326.17,0,송정동,9477,5,9,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9036.517073850526
다사583507,37.55515625,127.0284476,650,254.91,0,행당동,41616,0,21,42,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3237.4588190072263
다사584522,37.56868067,127.0294947,561,467.66,0,하왕십리동,29847,4,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10158.312163233042
다사581498,37.54703523,127.0262346,360,931.4,0,금호동4가,14021,6,16,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6225.756895647201
다사583519,37.56597217,127.0283794,528,168.93,0,하왕십리동,29847,5,13,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3960.0732613797736
다사583511,37.55876156,127.0284248,582,187.63,0,행당동,41616,0,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12669.656250842525
다사576497,37.54611106,127.0205803,556,486.11,0,금호동4가,14021,4,17,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6597.316757640904
다사593514,37.56151022,127.0397302,463,223.31,0,행당동,41616,0,15,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4905.153105918338
