GID,위도,경도,생활인구수,지하철역까지거리(m),격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선(수),"인가대수(대, 합계)","배차간격(분, 평균)","최소배차(분, 평균)","최대배차(분, 평균)",총하차인원_lr
다사574501,37.54970716,127.0182931,430,272.88,0,금호동3가,11670,7,24,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9163.71136377117
다사598490,37.53990023,127.0455228,363,427.22,0,성수동1가,27925,2,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9635.703990874474
다사581522,37.56866708,127.0260976,303,523.53,0,하왕십리동,29847,2,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8737.612546450093
다사594517,37.56421862,127.0408458,425,275.05,0,마장동,21338,2,12,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9988.52547168461
다사567493,37.54246395,127.0104158,325,613.88,0,옥수동,25184,4,19,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7886.715800319404
다사570493,37.54247798,127.0138117,909,321.2,0,옥수동,25184,5,30,37,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3998.7319830939796
다사598491,37.54080156,127.0455173,686,328.84,0,성수동1가,27925,3,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8397.780151292169
다사597523,37.56963974,127.0442097,258,413.3,0,마장동,21338,3,12,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10441.874694273063
다사604516,37.56336078,127.0521741,316,175.29,0,용답동,11989,0,0,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11683.371907691231
다사596523,37.56963537,127.0430774,722,397.14,0,마장동,21338,1,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6923.786859596423
다사589517,37.56419646,127.0351844,790,308.04,0,도선동,4625,3,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6370.963482589521
다사603517,37.56425781,127.0510364,285,231.48,0,용답동,11989,0,0,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11496.285369454119
다사600496,37.54531691,127.0477539,471,209.33,0,성수동1가,27925,0,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8499.882525987074
다사579523,37.56955929,127.0238272,364,716.72,0,상왕십리동,3685,2,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7631.759423507485
다사582522,37.56867162,127.02723,434,485.49,0,하왕십리동,29847,2,14,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7799.0338157531205
다사597489,37.53899453,127.0443963,432,522.19,0,성수동1가,27925,0,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8259.339460651867
다사583502,37.55064961,127.0284759,319,744.46,0,금호동1가,14500,2,26,38,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,2128.122290868954
다사578511,37.55873881,127.0227638,431,514.82,0,신당동,65238,3,8,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8964.422619403455
다사617511,37.55890904,127.0669197,325,974.39,0,용답동,11989,0,4,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7268.2326807610825
다사586512,37.5596764,127.0318158,304,335.14,0,행당동,41616,0,10,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8726.614717057175
다사601499,37.54802523,127.0488696,361,159.13,0,성수동1가,27925,1,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12277.42233989278
다사590507,37.55518763,127.0363726,835,647.42,0,행당동,41616,2,19,37,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,405.7099184543604
다사600499,37.5480209,127.0477376,356,97.78,0,성수동1가,27925,1,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12378.687345441558
다사597518,37.56513311,127.0442372,251,155.62,0,마장동,21338,0,8,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11444.587431115859
다사604487,37.53722217,127.0523304,216,884.22,0,성수동2가,23518,2,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6329.536260455616
다사590518,37.56510224,127.0363111,237,358.27,0,홍익동,3638,1,11,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9162.721676659063
다사583515,37.56236687,127.0284021,264,241.22,0,하왕십리동,29847,0,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11172.947962220655
다사608498,37.54715391,127.0567993,677,289.94,0,성수동2가,23518,0,2,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8367.598942243309
다사593518,37.56511553,127.039708,297,302.27,0,마장동,21338,3,11,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10386.53078582936
다사586505,37.55336711,127.0318553,264,484.48,0,행당동,41616,10,24,40,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9357.772448993053
다사580502,37.550636,127.0250797,315,595.78,0,금호동2가,9111,2,17,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4220.769247783041
다사591506,37.55429075,127.0375103,322,586.48,0,행당동,41616,4,13,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7774.97410256239
다사603500,37.54893519,127.0511283,377,381.28,0,성수동1가,27925,0,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9966.615150152447
다사589508,37.55608451,127.0352348,266,524.72,0,행당동,41616,9,20,38,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8818.337286337555
다사579521,37.56775664,127.0238387,253,572.38,0,상왕십리동,3685,4,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8730.287884743266
다사575495,37.5443038,127.0194599,257,350.78,0,옥수동,25184,0,7,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9139.491686308891
다사613494,37.54356969,127.0624805,272,584.81,0,성수동2가,23518,2,9,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9837.17065345661
다사599492,37.54170724,127.0466438,264,279.41,0,성수동1가,27925,2,15,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9904.360091057788
다사572497,37.54609259,127.0160523,220,243.15,0,금호동4가,14021,3,22,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8591.457231894861
다사572498,37.54699392,127.0160464,252,143.64,0,금호동4가,14021,1,19,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6901.692024440143
다사600487,37.53720492,127.0478029,256,771.09,0,성수동1가,27925,0,4,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8925.572736554726
다사596495,37.54439815,127.0432315,256,151.0,0,성수동1가,27925,4,12,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13777.646987964154
다사603486,37.53631654,127.051204,408,1000.64,0,성수동2가,23518,0,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5601.591557778453
다사574506,37.55421379,127.0182641,418,191.29,0,금호동2가,9111,3,17,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8999.31406938299
다사601489,37.53901191,127.048924,339,639.87,0,성수동1가,27925,2,9,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7366.97667013838
다사577508,37.55603025,127.0216489,229,202.15,0,금호동1가,14500,4,23,42,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6368.326020559138
다사586502,37.55066312,127.0318722,212,767.16,0,응봉동,14593,9,19,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9388.560823378893
다사602499,37.54802955,127.0500017,393,247.0,0,성수동1가,27925,0,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10872.080854514048
다사587517,37.56418752,127.0329199,368,358.52,0,도선동,4625,1,8,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9074.429621142353
다사575493,37.54250115,127.0194714,295,213.18,0,옥수동,25184,0,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11496.774766898026
다사605515,37.56246374,127.0533117,300,218.81,0,용답동,11989,0,0,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11490.673907971519
다사586509,37.55697242,127.0318327,363,210.33,0,행당동,41616,1,24,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7752.443456045623
다사571500,37.54879192,127.0149027,258,97.11,0,옥수동,25184,2,18,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11186.83376485179
다사580501,37.54973467,127.0250854,249,672.03,0,금호동3가,11670,2,21,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3805.6411432143705
다사577496,37.54521432,127.0217181,272,555.28,0,금호동4가,14021,0,9,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5914.516085153669
다사597522,37.56873842,127.0442152,263,318.3,0,마장동,21338,4,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11004.03093413083
다사575503,37.55151442,127.0194136,248,343.68,0,금호동3가,11670,5,10,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8514.68810471157
다사578507,37.55513351,127.0227868,488,221.49,0,금호동1가,14500,4,31,44,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4472.321920627999
다사593511,37.55880624,127.0397468,367,413.48,0,행당동,41616,7,17,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9917.862608100239
다사586523,37.569591,127.0317537,325,620.05,0,홍익동,3638,1,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8279.566574635624
다사570496,37.54518196,127.0137941,926,385.53,0,옥수동,25184,2,21,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4101.367702704147
다사598488,37.53809756,127.0455337,353,625.74,0,성수동1가,27925,1,2,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8826.117538467468
다사590505,37.55338498,127.0363837,302,721.24,0,응봉동,14593,2,20,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4764.981099351115
다사575508,37.55602106,127.0193846,492,191.09,0,금호동2가,9111,6,18,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10493.988905449358
다사600512,37.5597382,127.0476668,255,390.84,0,사근동,6634,2,13,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8064.009530649235
다사586514,37.56147906,127.0318045,236,328.11,0,하왕십리동,29847,0,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11247.971815710058
다사586521,37.56778834,127.031765,503,445.41,0,홍익동,3638,1,7,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7369.957744831374
다사606486,37.5363294,127.0545996,238,930.79,0,성수동2가,23518,3,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7377.807823624969
다사586513,37.56057773,127.0318101,335,332.04,0,행당동,41616,0,7,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8970.928253756563
다사574508,37.55601644,127.0182525,706,253.42,0,금호동2가,9111,5,16,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9138.332573913493
다사573498,37.54699855,127.0171785,454,187.21,0,금호동4가,14021,3,22,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6784.719015622233
다사588520,37.56689598,127.0340353,227,527.11,0,홍익동,3638,2,5,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9814.768572579605
다사586503,37.55156445,127.0318665,334,671.19,0,응봉동,14593,4,26,36,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4311.894036882621
다사607499,37.54805099,127.0556619,287,381.67,0,성수동2가,23518,0,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10905.488578842469
다사596513,37.56062209,127.0431324,224,450.65,0,사근동,6634,7,17,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11685.325615096577
다사594516,37.56331729,127.0408514,315,349.9,0,마장동,21338,2,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8587.608327314416
다사578504,37.55242952,127.0228041,438,313.07,0,금호동2가,9111,5,18,38,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5732.04811024224
다사587513,37.56058222,127.0329424,210,234.81,0,행당동,41616,0,11,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9208.29810223261
다사582510,37.5578557,127.0272983,497,202.27,0,행당동,41616,0,17,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6373.098370986247
다사579500,37.54882878,127.0239591,273,704.63,0,금호동3가,11670,5,18,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5752.989343171897
다사587508,37.55607558,127.0329705,317,336.17,0,행당동,41616,6,29,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9241.34997129707
다사616501,37.54989156,127.0658398,339,1047.71,0,송정동,9477,2,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4923.798375776898
다사605485,37.53542379,127.0534731,212,1047.11,0,성수동2가,23518,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6723.726012166093
다사570500,37.54878727,127.0137707,422,186.7,0,옥수동,25184,2,17,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9317.448563889375
다사571496,37.54518662,127.0149261,210,351.01,0,옥수동,25184,4,16,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8640.093341007823
다사605501,37.54984511,127.053387,284,604.32,0,성수동2가,23518,1,4,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10639.463232415283
다사604517,37.56426211,127.0521687,224,258.76,0,용답동,11989,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11568.418701308134
다사604518,37.56516344,127.0521633,292,190.74,0,용답동,11989,0,8,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10981.270328885508
다사581511,37.55875249,127.0261604,375,334.55,0,행당동,41616,1,12,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7452.256748986392
다사605518,37.56516773,127.0532956,245,193.46,0,용답동,11989,2,10,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12323.067253470244
다사602513,37.56064818,127.0499258,289,189.1,0,사근동,6634,4,7,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13882.40367581379
다사586515,37.56238039,127.0317989,245,349.73,0,하왕십리동,29847,3,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12688.484973097025
다사582507,37.55515172,127.0273154,580,305.58,0,행당동,41616,6,24,41,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5866.271627751774
다사589521,37.56780177,127.035162,277,664.69,0,마장동,21338,0,5,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9108.185774213172
다사571493,37.54248263,127.0149436,248,227.56,0,옥수동,25184,6,23,36,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9195.051662446618
다사585505,37.55336261,127.0307231,215,450.96,0,행당동,41616,10,18,42,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9127.979228015967
다사578498,37.54702156,127.0228386,288,637.13,0,금호동4가,14021,4,19,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5577.112661717982
다사581507,37.55514718,127.0261833,432,376.43,0,행당동,41616,14,23,43,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10782.862592731079
다사582500,37.54884243,127.0273553,555,878.6,0,금호동1가,14500,8,18,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5931.650141082822
다사579508,37.5560394,127.0239132,274,353.4,0,금호동1가,14500,8,25,43,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7442.7417958275855
다사601501,37.5498279,127.0488588,358,320.84,0,성수동1가,27925,0,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10480.200977119384
다사582509,37.55695438,127.027304,538,195.73,0,행당동,41616,4,20,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7512.352353213542
다사577502,37.55062229,127.0216835,364,446.14,0,금호동3가,11670,0,15,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3907.3270191871616
다사584510,37.55786475,127.0295627,238,63.53,0,행당동,41616,5,6,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14713.485603573017
다사585514,37.56147456,127.0306723,263,372.36,0,하왕십리동,29847,0,3,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10496.30975123626
다사583514,37.56146554,127.0284078,583,340.33,0,하왕십리동,29847,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8836.17566933488
다사592507,37.5551965,127.0386369,586,455.79,0,행당동,41616,4,11,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8812.453212751345
다사573491,37.54068925,127.0172192,313,107.42,0,옥수동,25184,3,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13578.555213518566
다사574496,37.54520052,127.0183221,363,404.57,0,금호동4가,14021,3,9,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6705.427929977041
다사578496,37.5452189,127.02285,357,629.6,0,금호동4가,14021,2,8,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6403.310362809882
다사585508,37.5560666,127.0307062,609,174.25,0,행당동,41616,0,13,42,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,2097.3499846569775
다사576502,37.5506177,127.0205514,329,432.33,0,금호동3가,11670,4,14,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6700.566166833736
다사600488,37.53810625,127.0477975,332,678.18,0,성수동1가,27925,0,5,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7562.870356854526
다사574500,37.54880583,127.0182989,224,229.52,0,금호동3가,11670,9,26,36,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10978.57060648901
다사576501,37.54971637,127.0205572,411,450.44,0,금호동3가,11670,3,16,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5533.317644039524
다사592508,37.55609783,127.0386313,527,432.86,0,행당동,41616,2,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7307.669892470358
다사585515,37.56237589,127.0306666,244,284.63,0,하왕십리동,29847,0,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11562.66917865338
다사580500,37.54883334,127.0250912,244,753.92,0,금호동3가,11670,6,20,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7087.574735608172
다사590506,37.55428631,127.0363781,998,677.96,0,행당동,41616,4,22,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,2950.2495423506098
다사619504,37.55260799,127.0692204,371,1466.03,0,송정동,9477,3,7,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3859.5838052571835
다사607498,37.54714966,127.0556672,237,281.77,0,성수동2가,23518,0,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11456.576510401017
다사585503,37.55155996,127.0307344,374,647.41,0,응봉동,14593,6,23,37,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5123.704018898401
다사587514,37.56148354,127.0329367,244,229.24,0,행당동,41616,2,4,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11347.953601741203
다사579503,37.55153277,127.0239419,274,454.4,0,금호동2가,9111,2,14,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5810.3534884728015
다사618503,37.55170253,127.0680935,268,1326.17,0,송정동,9477,5,9,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6739.929326101525
다사583507,37.55515625,127.0284476,650,254.91,0,행당동,41616,0,21,42,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,1616.7061012475333
다사584522,37.56868067,127.0294947,561,467.66,0,하왕십리동,29847,4,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9576.715918126041
다사581498,37.54703523,127.0262346,360,931.4,0,금호동4가,14021,6,16,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7735.882491063179
다사583519,37.56597217,127.0283794,528,168.93,0,하왕십리동,29847,5,13,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11454.92994063594
다사583511,37.55876156,127.0284248,582,187.63,0,행당동,41616,0,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9531.649825774668
다사576497,37.54611106,127.0205803,556,486.11,0,금호동4가,14021,4,17,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6985.619831248061
다사593514,37.56151022,127.0397302,463,223.31,0,행당동,41616,0,15,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7142.973858538147
